"SiteLocation","Latitude.gmap","Longitude.gmap"
"日田市大字西有田字葛原1690",33.3435383,130.9763542
"日田市大字有田字佐寺原50-1",33.3481678,130.9940148
"日田市天瀬町本城字ノヲガケ",33.2292322,131.0696413
"日田市大字小迫",33.3436656,130.9056567
"日田市大字二串",33.3343175,130.9056567
"遠賀郡芦屋町大字山鹿字狩尾363番地",33.9130291,130.6637005
"朝倉市大字三奈木字大佛山",33.4234677,130.6656664
"朝倉市大字堤字上原",33.4219665,130.6727486
"柳川市三橋町蒲船津",33.1685433,130.4248899
"飯塚市川島",33.6563867,130.691771
"行橋市大字延永･吉国",33.729555,130.953917
"大川市大字三丸",33.1911817,130.387939
"大野城市大字上大利",33.5199587,130.4790001
"大野城市乙金2丁目854･852-2の各一部",33.5490887,130.4942693
"大野城市大字乙金12-4他",33.5578762,130.5009483
"大野城市乙金2丁目849-2他",33.5490887,130.4942693
"大野城市乙金3丁目371-2､371-3",33.5442402,130.4961776
"大牟田市大字倉永字荒田比",33.0759706,130.4541793
"小郡市干潟字城山",33.424777,130.589159
"小郡市大保",33.410478,130.5622957
"小郡市三沢",33.4218355,130.5483154
"小郡市三沢字公家隈",33.4218355,130.5483154
"小郡市上岩田他",33.3984487,130.5750021
"飯塚市鹿毛馬字小堤他",33.6729392,130.7411998
"春日市昇町8丁目",33.5187417,130.4522695
"春日市原町3丁目1番1",33.5311623,130.4673468
"春日市須玖南6丁目145-1",33.5338133,130.4431429
"北九州市小倉南区大字小森569番地",33.7580108,130.8697418
"北九州市八幡西区大字犬丸",33.8434495,130.7462671
"北九州市小倉南区大字横代東町4丁目",33.8336508,130.9018668
"北九州市大字永犬丸",33.8375646,130.7215601
"北九州市若松区大字乙丸807番地4の外",33.9109281,130.687967
"北九州市小倉南区大字横代",33.8160514,130.8993401
"北九州市八幡西区字園田浦",33.8434495,130.7462671
"北九州市若松区安屋",33.9334304,130.7133221
"北九州市八幡西区木屋瀬三丁目",33.7806334,130.7196591
"北九州市若松区大字蜑住748他",33.9075084,130.708252
"北九州市八幡西区",33.8434495,130.7462671
"北九州市八幡西区田町2丁目",33.8681947,130.7725462
"北九州市小倉南区長行東1丁目",33.8194148,130.8633225
"北九州市小倉南区石田南二丁目346-5他",33.8259419,130.8848094
"北九州市小倉南区城野一丁目9番",33.8572529,130.8868629
"北九州市小倉南区城野一丁目",33.8570065,130.886389
"北九州市小倉南区石田南二丁目345番2他",33.8259419,130.8848094
"北九州市小倉南区城野3丁目",33.8543655,130.8835457
"北九州市小倉南区城野1丁目",33.8570065,130.886389
"北九州市小倉南区大字山本393-6",33.8003744,130.8483465
"北九州市小倉南区長野252他",33.8352659,130.9094462
"北九州市小倉南区重住1丁目､城野3丁目",33.8543655,130.8835457
"北九州市小倉南区長野東町",33.8214328,130.9163932
"北九州市小倉北区東城野町5番2",33.8607504,130.8888373
"北九州市小倉南区城野一丁目10番",33.8566354,130.8859546
"北九州市小倉南区城野2-2",33.8564318,130.8852833
"北九州市小倉北区城野団地70-2及び大字三萩野字大堀70-5",33.8696931,130.8833877
"北九州市小倉南区下貫四丁目3226-1､3227-1",33.8134829,130.9391227
"北九州市小倉北区京町3丁目",33.8853466,130.8838616
"北九州市小倉南区徳力3丁目10-101他22筆",33.8281744,130.8680789
"北九州市小倉南区横代北町五丁目1075-1",33.8351959,130.8936546
"北九州市八幡東区松尾町3番",33.864308,130.8425389
"久留米市北野町大字大城",33.3342386,130.6131047
"福岡市東区箱崎6丁目",33.6261162,130.4248899
"みやま市瀬高町山門字北池･字前田",33.1521395,130.4999942
"太宰府市観世音寺5丁目6-1",33.5147246,130.5212589
"太宰府市観世音寺2丁目7番外",33.5116411,130.5131911
"糟屋郡宇美町大字四王寺字毘沙門",33.5381276,130.5144585
"糟屋郡宇美町大字四王寺字大石垣",33.5398007,130.5221919
"大野城市下大利4丁目",33.5164583,130.4879076
"糟屋郡宇美町大字四王寺字鮎返り",33.5445753,130.522804
"久留米市山川町2801番地､(宇野口)",33.3093485,130.5661079
"太宰府市国分1丁目247-1",33.5189842,130.4993581
"大野城市下大利4丁目714",33.5164583,130.4879076
"大野城市下大利4丁目2-2･3,702-3･4,695-1",33.5183814,130.4871124
"久留米市城島町楢津字久保",33.252487,130.4236161
"嘉穂郡桂川町大字寿命",33.5906861,130.6689434
"古賀市谷山字柳原1166-1他",33.7013476,130.5101704
"古賀市鹿部字権現619-1･2,620-1,621-1番他",33.7163949,130.4630905
"田川郡添田町大字落合字薬師",33.4778836,130.8677469
"田川郡添田町大字津野字下井",33.5364484,130.9081831
"太宰府市五条4丁目2987-1",33.5104897,130.5298818
"太宰府市国分1丁目",33.5189842,130.4993581
"太宰府市国分1丁目-425",33.5189842,130.4993581
"太宰府市大字向佐野",33.510286,130.5006302
"太宰府市大字大佐野192",33.4846655,130.4898162
"太宰府市朱雀2･3丁目",33.5066299,130.5192321
"太宰府市大字向佐野字日焼333-3外",33.5076683,130.4939122
"太宰府市大字大佐野字殿城戸",33.5017344,130.4978445
"太宰府市朱雀3丁目",33.5066257,130.5158937
"太宰府市朱雀1丁目",33.5080552,130.5219344
"筑後市大字古島字榎崎470外",33.1986729,130.4726368
"筑紫野市二日市西二丁目",33.4934109,130.5174834
"飯塚市内野字宮田",33.5356038,130.6397617
"飯塚市内野字向田",33.5356038,130.6397617
"築上郡築上町大字松丸812･924他",33.6266658,130.9914922
"糸島市二丈深江字才良木",33.5151007,130.1393119
"糸島市二丈吉井字中越",33.4830164,130.0786867
"行橋市南泉2丁目",33.6987579,130.9757233
"豊前市中村289-1､291-2､292､295､297-1､298-6､299-1､築上町上河内721-3",33.65451,131.057643
"京都郡みやこ町大字有久",33.6810499,130.9908616
"豊前市大字久路土90-1､92-1〜3､91-1〜3､93-1･2､113",33.5886231,131.1325862
"築上郡上毛町大字上唐原2349-2他",33.551779,131.1778631
"豊前市大字久路土94･114･115-1〜5･116",33.5886231,131.1325862
"朝倉市山田迫大迫",33.3785194,130.7589332
"朝倉市山田字外隈･朝倉市杷木志波字本陣",33.3680608,130.7797592
"朝倉市杷木寒水字クリナラ",33.3764944,130.8083045
"朝倉市杷木志波字桑ノ本582〜584､597〜604",33.3765083,130.7817252
"朝倉市杷木志波字江栗913･918〜920･942･967･970･972",33.3765083,130.7817252
"朝倉市入地字才田167･169ほか",33.3841984,130.7120546
"朝倉市杷木大山字小覚原",33.3671041,130.852576
"朝倉市菱野字原の東",33.3862057,130.7601997
"築上郡築上町水原653-1,2,654,663,664-1,2,665-1,2,3,666,667,671-1,2,676,677,678,679,680ほか",33.6463674,131.0381425
"京都郡みやこ町犀川上伊良原118､125､128､175､185､186､187､188､190､191､192､195",33.5509423,130.9536395
"大川市大字下林字西田317ほか",33.2285814,130.4096027
"古賀市川原1525番地の1,1526番地の1",33.7176044,130.4839567
"朝倉市宮野",33.4005802,130.7386661
"福岡市早良区西新6-1-10",33.5838044,130.3564105
"京都郡みやこ町犀川下伊良原1723､1724",33.5736286,130.9435412
"飯塚市鯰田2219-1",33.6621514,130.6939304
"田川郡香春町大字採銅所字金山4863-3､6443､6445-4",33.7098722,130.8475181
"豊前市久路土",33.5886231,131.1325862
"豊前市大字塔田･久路土",33.5886231,131.1325862
"京都郡みやこ町犀川下伊良原1737-2､1740､1763-1､1755他",33.5736286,130.9435412
"筑紫郡那珂川市大字五ケ山",33.4174888,130.4159728
"福岡市早良区賀茂2丁目地内",NA,NA
"福岡市西区福重二丁目地内",33.5646208,130.32032
"福岡市東区三苫6丁目15番",33.703355,130.4193169
"福岡市西区大字今津小浦他",33.9615326,134.6571827
"博多区立花寺1036-1外",33.5647791,130.4662728
"福岡市早良区大字西地内",33.4762037,130.3318311
"福岡市東区大字香椎他",33.6599197,130.4669092
"福岡市城南区梅林2丁目456-1",33.5439795,130.3579789
"福岡市西区今宿東3丁目",33.5765935,130.2820546
"福岡市城南区梅林2丁目402-1",33.5439795,130.3579789
"福岡市早良区早良3丁目",33.509561,130.332788
"福岡市西区大字千里449-1､452-7､452-7",33.5672003,130.2398457
"福岡市城南区梅林3丁目455-7他",33.5484949,130.3554284
"福岡市西区桑原字戸山所在",33.6025435,130.2245681
"福岡市博多区福岡空港内",33.5903145,130.4467091
"福岡市博多区月隈4丁目",33.5707932,130.4599081
"福岡市城南区梅林4丁目451-10･11",33.5443043,130.3541531
"福岡市西区大字金武",33.5176757,130.3037572
"福岡市博多区博多駅南4丁目188,189番地",33.5793153,130.4323422
"福岡市南区桧原1丁目30番外",33.5424132,130.3935946
"福岡市西区横浜2丁目",33.5916085,130.2616214
"福岡市早良区大字西､内野8丁目",33.4939196,130.3378486
"福岡市早良区大字西字広瀬地内",33.4762037,130.3318311
"福岡市西区福重四丁目283-6､281-2",33.5715228,130.323538
"福岡市博多区那珂6丁目地内",33.5687985,130.4354931
"福岡市南区老司4丁目584番2",33.5302344,130.4229792
"福岡市早良区賀茂2丁目100-1外1筆",33.5499681,130.3426743
"福岡市西区大字元岡字広瀬ほか",33.5934785,130.2207337
"福岡市西区千里",33.5600463,130.2462918
"福岡市東区名子1丁目地内",33.638331,130.472878
"福岡市南区野間3丁目160番3",33.5606815,130.4140618
"福岡市早良区原7丁目地内",33.5613599,130.3430233
"福岡市西区大字元岡",33.5934785,130.2207337
"福岡市西区女原字向原",33.568304,130.26216
"福岡市中央区城内1-1",33.5872667,130.3879774
"福岡市博多区博多駅南4丁目205-1,204-1,200",33.5804539,130.4293479
"福岡市西区下山門団地753-1",33.5780089,130.3069481
"福岡市西区大字桑原字金屎",33.6025435,130.2245681
"福岡市博多区大字雀居",33.5809794,130.4459033
"福津市畦町",33.7637651,130.526703
"田川郡福智町",33.6826424,130.7798359
"糸島市大字神在字横畠",33.5426352,130.1734223
"遠賀郡水巻町大字伊左座､立屋敷",33.8416882,130.689235
"壱岐市勝本町立石東触ほか",33.7930083,129.6956699
"八女市津江",33.2121824,130.5775431
"行橋市南泉2丁目691､同4丁目635ほか",33.6987579,130.9757233
"門川町大字川内字赤木",32.4859305,131.5712298
"清武町大字加納字須田木",NA,NA
"清武町大字船引字白ヶ野",31.8774499,131.3661242
"清武町大字船引字山田",31.8774499,131.3661242
"清武町大字船引滑川",31.8774499,131.3661242
"清武町大字船引字上猪ノ原",31.8660773,131.373711
"清武町大字船引字五反畑",31.8774499,131.3661242
"清武町大字船引字下猪ノ原",31.8660773,131.373711
"小林市大字南西方字広庭",31.9967791,130.973069
"小林市大字北西方字黒仁田",31.9967791,130.973069
"佐土原町大字下那珂字伊賀給",32.0072291,131.4662707
"佐土原町",32.027296,131.4512603
"小林市大字細野字今坊字山中",31.9487945,130.9435412
"高城町大字有水字上原",31.8822205,131.1501982
"高城町大字有水字山城",38.382774,141.0735354
"宮崎市高岡町大字高浜1457番地",31.9414849,131.293405
"宮崎市高岡町大字小山田3084-1番外地",31.9342232,131.3293189
"高城町大字四家字雀ヶ野",NA,NA
"西諸県郡高原町",31.9283593,131.0078725
"西諸県郡高原町大字後川内字川除2635-4",31.9326515,131.0696413
"西諸県郡高原町大字蒲牟田字狭野48-5外",31.908584,130.969874
"西諸県郡高原町大字蒲牟田字宇津木5712-141外",31.8991657,130.9738308
"西諸県郡高原町大字西麓字目ノ崎",31.937588,131.0267987
"児湯郡川南町大字平田字後牟田地内",32.1920256,131.5259067
"宮崎市田野前平地区",31.834864,131.2708178
"都城市梅北町字大浦",31.6757286,131.0494841
"都城市南横市町字田谷",31.742254,131.033735
"西臼杵郡日之影町大字七折字平底",32.6811509,131.4112125
"延岡市吉野町字吉野",32.5693939,131.6136564
"延岡市本小路77-1",32.5823608,131.6617755
"延岡市岡富町字上多々良",32.5900742,131.65644
"日南市大字平野7599番地",31.5832309,131.3886729
"日南市大字上方字大園1032番地3他",31.5612018,131.34858
"日南市大字吉野方字堂之元10671-1",31.6491726,131.3109666
"日南市大字吉野方字柑子ヶ谷11560",31.6491726,131.3109666
"宮崎市田野町字黒草甲",31.8080969,131.2908958
"都城市横市町字表",31.7504136,131.0217562
"都城市乙房町字大久保",31.7642514,131.0469639
"都城市早水町4529-2他",31.7368183,131.0960867
"都城市早水町",31.7368183,131.0960867
"都城市蓑原町字江内谷",31.7295214,131.0267987
"都城市蓑原町字馬渡",31.7295214,131.0267987
"都城市南横市町字尻枝",31.742254,131.033735
"都城市神之山町2228番他",31.7520941,131.1023814
"都城市早鈴町1914番地",31.716586,131.0721604
"都城市立野町字向原",31.7311066,131.0986046
"都城市上長飯町2683-3他",31.7159309,131.0871743
"都城市早鈴町字宮田1939他",31.716586,131.0721604
"都城市横市町5830番地他",31.7504136,131.0217562
"都城市梅北町2912-1中郷中学校内普通教室棟",31.684697,131.073975
"都城市横市町122-1番他",31.7504136,131.0217562
"都城市立野町3727番1他",31.7292405,131.0985144
"都城市山之口町富吉1122-6",31.7621661,131.1552292
"都城市下川東四丁目",31.7466425,131.0709009
"都城市安久町",31.663255,131.1300697
"都城市山之口町花木",31.7771291,131.1652898
"都城市高崎町笛水",31.9290738,131.1149687
"都城市金田町",31.7713798,131.0771984
"都城市高城町穂満坊",31.8084313,131.1275532
"都城市高城町大井手",31.7889404,131.1351025
"都城市南横市町",31.7445241,131.0368822
"都城市南横市町字和田",31.7441474,131.0392256
"都城市高城町穂満坊2492番地",31.8127003,131.1299546
"都城市今町8917番",31.6896938,131.0318407
"都城市郡元町3362他",31.7439118,131.0960867
"西都市大字三宅",32.1142563,131.386168
"西都市大字三宅字原口二5670",32.125275,131.3825117
"児湯郡新富町大字三納代字柳原",32.0757207,131.4891665
"宮崎市大字新名爪",31.9774408,131.428737
"宮崎市大字本郷南方字市位",31.8636086,131.4320202
"西諸県郡高原町大字広原字荒迫",31.93629,131.0051062
"宮崎市清武町大字今泉字竹ノ内",31.8474813,131.3711477
"宮崎市大字浮田字鳥ノ子",31.9286481,131.3736415
"宮崎市大字折生迫字倉元",31.7900853,131.4773381
"宮崎市佐土原町大字上田島字平田迫",32.049192,131.428957
"宮崎市大字長嶺字身の先･宮崎市大字浮田字柳迫",NA,NA
"宮崎市清武町大字今泉字杉木原甲5981-1,5981-2",31.8099505,131.3460732
"宮崎市大字跡江字井尻4612,4296-3",31.9448827,131.386168
"宮崎市大字跡江字雀田2766-3,3267-3,2769-3",31.9448827,131.386168
"宮崎市大字跡江字沖ノ田3855-1他",31.9448827,131.386168
"宮崎市大字糸原字池ノ内",31.9581372,131.3586059
"宮崎郡佐土原町大字西上那珂字上ノ迫2666-1･2666-2･2667-3",32.0256279,131.3961871
"都城市蓑原町字中尾",31.729602,131.025608
"都城市蓑原町",31.7295214,131.0267987
"宮崎市清武町大字船引字権現原1873,1876-1〜4,1877-1,1906,1908,1909,1910,1912,1915,1920-1･2,1921,1922,1925,1927,1928,1929,1933-1･2",31.8774499,131.3661242
"宮崎市佐土原町",32.027296,131.4512603
"宮崎市大字細江字時雨柳迫清武町大字船引白ヶ野",31.8519123,131.3711358
"宮崎市佐土原町大字西上那珂字下屋敷557･5577･5578･5573･5574･5575･5588･5587･5586･5585･7071･7072･5568･5593･5592-1･5591-2･5591-1･5590･5589･7056-1･7056-2･7064-2･7064-1",32.0256279,131.3961871
"宮崎市佐土原町大字上那珂字長薗原2740･2741･2742･2744･2745･2746･2747･2748",32.0256279,131.3961871
