"MaterialTypeUniqueID","Material_Classification","Material_Details_JPN","inconsistent","Materials_Details_EN","Materials_Detail_Identification_EN","Materials_Detail_Other_EN","Materials_Detail_Notes_EN"
1963,"Charred Remain","炭化材(ナシ亜科)",0,"carbonized material Pear (Pyrus)=Maleae subfamily","Pear (Pyrus)=Maleae subfamily","carbonized material",""
1987,"Charred Remain","炭化材(ハイノキ属サワフタギ節)",0,"carbonized material hainoki (Symplocos sp.) sawafutagi (Symplocos chinensis)","hainoki (Symplocos sp.) sawafutagi (Symplocos chinensis)","carbonized material",""
1776,"Charred Remain","炭化材(クスノキ)",0,"carbonized material camphor tree (Cinnamomum camphora)","camphor tree (Cinnamomum camphora)","carbonized material",""
2027,"Charred Remain","炭化材(フタバガキ科)",0,"carbonized material Dipterocarpaceae","Dipterocarpaceae","carbonized material",""
1994,"Charred Remain","炭化材(ハゼノキorヤマハゼ?)",0,"carbonized material wax tree (Toxicodendron succedaneum syn. Rhus) wax tree (Toxicodendron sylvestris syn. Rhus)","wax tree (Toxicodendron succedaneum syn. Rhus) wax tree (Toxicodendron sylvestris syn. Rhus)","carbonized material",""
129,"Charred Seed","クリ炭化子葉",0,"carbonized cotyledon chestnut (Castanea crenata)","chestnut (Castanea crenata)","carbonized cotyledon",""
1173,"Wood","木材(マキ属)",0,"material wood plum pine (Podocarpus sp.)​","plum pine (Podocarpus sp.)​","material wood",""
832,"Soil","暗色帯土壌",0,"soil","","soil",""
2024,"Charred Remain","炭化材(ヒメバラモミ)",0,"carbonized material Japanese Bush Spruce (Picea maximowiczii)","Japanese Bush Spruce (Picea maximowiczii)","carbonized material",""
1945,"Charred Remain","炭化材(ツルウメモドキ属)",0,"carbonized material Asian bittersweet (Celastrus sp.)","Asian bittersweet (Celastrus sp.)","carbonized material",""
1992,"Charred Remain","炭化材(ハシドイ)",0,"carbonized material Japanese tree lilac (Syringa reticulata)","Japanese tree lilac (Syringa reticulata)","carbonized material",""
1732,"Charred Remain","炭化材(ウツギ属)",0,"carbonized material deutzia (Deutzia sp.)","deutzia (Deutzia sp.)","carbonized material",""
1931,"Charred Remain","炭化材(タニウツギ属)",0,"carbonized material deutzia (Deutzia sp.)","deutzia (Deutzia sp.)","carbonized material",""
1855,"Charred Remain","炭化材(コナラ属アカガシ亜属, クスノキ科. イネ科)",0,"carbonized material Poaceae oak (Quercus sp.) Lauraceae camphor tree (Cinnamomum camphora) Japanese evergreen oak (Quercus acuta)","Poaceae oak (Quercus sp.) Lauraceae camphor tree (Cinnamomum camphora) Japanese evergreen oak (Quercus acuta)","carbonized material",""
2071,"Charred Remain","炭化材(ムクロジ近似種)",0,"carbonized material or similar soapberry (Sapindaceae)","soapberry (Sapindaceae)","carbonized material or similar",""
1800,"Charred Remain","炭化材(グミ属)",0,"carbonized material Oleaster (Elaeagnus sp.)","Oleaster (Elaeagnus sp.)","carbonized material",""
2510,"Charred Seed","炭化種実(コナラ属堅果)",0,"carbonized nut seed/nuts oak (Quercus sp.)","oak (Quercus sp.)","carbonized nut seed/nuts",""
1578,"Soil","灰色腐植混じり粘土知るシルト",0,"humus clay silt","","humus clay silt",""
1799,"Charred Remain","炭化材(グミ)",0,"carbonized material Oleaster (Elaeagnus sp.)","Oleaster (Elaeagnus sp.)","carbonized material",""
1943,"Charred Remain","炭化材(ツブラジイ)",0,"carbonized material Japanese Chinquapin (Castanopsis cuspidata)","Japanese Chinquapin (Castanopsis cuspidata)","carbonized material",""
1713,"Charred Remain","炭化材(イイギリ)",0,"carbonized material Īgiri tree (Idesia polycarpa)","Īgiri tree (Idesia polycarpa)","carbonized material",""
2241,"Charred Remain","炭化植物遺体(イネ科)",0,"carbonized plant plant remains Poaceae","Poaceae","carbonized plant plant remains",""
2462,"Charred Seed","炭化種実(イチイガシ子葉)",0,"carbonized seed/nuts cotyledon red bark oak (Quercus gilva)","red bark oak (Quercus gilva)","carbonized seed/nuts cotyledon",""
2509,"Charred Seed","炭化種実(コナラ属クヌギ節子葉)",0,"carbonized seed/nuts cotyledon oak (Quercus sp.) saw-tooth oak (Quercus acutissima)","oak (Quercus sp.) saw-tooth oak (Quercus acutissima)","carbonized seed/nuts cotyledon",""
847,"Soil","有機質土壌",1,"soil organic matter","","soil organic matter",""
847,"Soil","有機質土壌",1,"soil organic matter","","soil organic matter",""
825,"Other unknown samples","昆虫化石(ヒメコガネ上翅)",0,"insect soybean beetle (Anomala rufocuprea) upper wingcase","","",""
3257,"Shell","貝殻(サルボウガイ)",0,"ark clam (Anadara kagoshimensis)","","",""
3269,"Shell","貝殻(フトヘナタリ)",0,"futohenatari mud-snail (Cerithidea moerchii syn. rhizophorarum)","","",""
3152,"Other unknown samples","虫体(イネノクロカメムシ)",0,"insect rice beetle (Scotinophara lurida)","rice (Oryza sativa)","",""
3103,"Humic substances ","腐植物片",0,"plant fragments humus","","plant fragments humus",""
853,"Soil","有機質粘土",1,"organic matter clay","","organic matter clay",""
853,"Soil","有機質粘土",1,"organic matter clay","","organic matter clay",""
2620,"Wood","生の草本",0,"herbaceous plants","herbaceous plants","",""
2622,"Wood","生の葉",0,"sap wood or green wood?","","",""
2726,"Wood","生材(ツブラジイ根材)",0,"material root raw material Japanese Chinquapin (Castanopsis cuspidata)","Japanese Chinquapin (Castanopsis cuspidata)","material root raw material",""
2078,"Charred Remain","炭化材(モチノキ属)",0,"carbonized material holly (Ilex sp.)","holly (Ilex sp.)","carbonized material",""
2621,"Wood","生の草本類",0,"herbaceous plants","herbaceous plants","",""
810,"Human Bone","左下顎M1歯",0,"left tooth","human","left tooth",""
3019,"Seed","種実(ヒシ属)",0,"seed/nuts water caltrop (Trapa sp.) Water caltrop (Trapa natans var. bispinosa)","water caltrop (Trapa sp.) Water caltrop (Trapa natans var. bispinosa)","seed/nuts",""
2593,"Soil","炭質土",0,"soil charcoal","","",""
2381,"Soil","炭化物混じりシルト",0,"carbonized material silt","","carbonized material silt",""
2854,"Soil","砂混じりシルト",0,"silt sand","","silt sand",""
2384,"Soil","炭化物混じり泥",0,"carbonized material","","carbonized material",""
2856,"Soil","砂混じり粘土",0,"clay sand","","clay sand",""
2385,"Soil","炭化物混じり粘土",0,"carbonized material clay","","carbonized material clay",""
2855,"Soil","砂混じり泥",0,"sand","","sand",""
3112,"Soil","腐植質砂質シルト",0,"humus silt sand","","humus silt sand",""
1343,"Wood","木片(枝)",0,"wood frag branch","","wood frag branch",""
3150,"Wood","葉",0,"leaf or deciduous wood?","","",""
2869,"Seed","種子(アカガシ亜属殻斗)",0,"seed shell Japanese evergreen oak (Quercus acuta)","Japanese evergreen oak (Quercus acuta)","seed shell",""
1437,"Wood","植物片(単子葉類の茎)",0,"plant stem fragments monocotyledonous","monocotyledonous","plant stem fragments",""
148,"Seed","コナラ属果実",0,"fruit /achenes etc oak (Quercus sp.)","oak (Quercus sp.)","fruit /achenes etc",""
117,"Seed","クヌギ節果実",0,"fruit /achenes etc saw-tooth oak (Quercus acutissima)","saw-tooth oak (Quercus acutissima)","fruit /achenes etc",""
12,"Seed","アカガシ亜属果実",0,"Akagashi (subgen. Cyclobalanopsis)","Japanese evergreen oak (Quercus acuta)","fruit /achenes etc",""
2965,"Seed","種実(アカガシ亜属果実)",0,"seed/nuts fruit /achenes etc Japanese evergreen oak (Quercus acuta)","Japanese evergreen oak (Quercus acuta)","seed/nuts fruit /achenes etc",""
2993,"Seed","種実(クヌギ節)",0,"seed/nuts saw-tooth oak (Quercus acutissima)","saw-tooth oak (Quercus acutissima)","seed/nuts",""
312,"Other Charred Remains","ユリ科鱗茎",0,"bulb stem fruit scale Liliaceae","Liliaceae","bulb stem fruit scale",""
3399,"Human Bone","骨(ヒト肋骨破片)",0,"human rib","human","rib",""
3400,"Human Bone","骨(ヒト部位不明破片)",0,"human","human","",""
3402,"Human Bone","骨(ヒト頭蓋骨破片)",0,"human skull","human","skull",""
3355,"Animal Bone","骨(イヌ肋骨)",0,"dog (Canis lupus familiaris ) rib","dog (Canis lupus familiaris )","rib",""
3354,"Animal Bone","骨(イヌ左距骨)",0,"dog (Canis lupus familiaris ) left","dog (Canis lupus familiaris )","left",""
3351,"Animal Bone","骨(イヌ右下顎骨)",0,"dog (Canis lupus familiaris ) right manidble","dog (Canis lupus familiaris )","right manidble",""
3356,"Animal Bone","骨(イヌ軸椎)",0,"dog (Canis lupus familiaris ) axis vertebra","dog (Canis lupus familiaris )","axis vertebra",""
3353,"Animal Bone","骨(イヌ左尺骨)",0,"dog (Canis lupus familiaris ) left ulna","dog (Canis lupus familiaris )","left ulna",""
3352,"Animal Bone","骨(イヌ右尺骨)",0,"dog (Canis lupus familiaris ) right ulna","dog (Canis lupus familiaris )","right ulna",""
3391,"Animal Bone","骨(ネコ左下顎骨)",0,"cat (Felis, Prionailurus) left manidble","cat (Felis, Prionailurus)","left manidble",""
3390,"Animal Bone","骨(ネコ左上腕骨)",0,"cat (Felis, Prionailurus) left humerus","cat (Felis, Prionailurus)","left humerus",""
3380,"Animal Bone","骨(シカ右下顎後臼歯)",0,"deer (Cervidae) right molar tooth","deer (Cervidae)","right molar tooth",""
159,"Animal Bone","シカ(右前頭骨)",0,"deer (Cervidae) right skull frontal cranium","deer (Cervidae)","right skull frontal cranium",""
3386,"Animal Bone","骨(シカ左肩甲骨)",0,"deer (Cervidae) left scapula","deer (Cervidae)","left scapula",""
3384,"Animal Bone","骨(シカ左下顎骨)",0,"deer (Cervidae) left manidble","deer (Cervidae)","left manidble",""
3388,"Animal Bone","骨(シカ左距骨)",0,"deer (Cervidae) left","deer (Cervidae)","left",""
3383,"Animal Bone","骨(シカ右肩甲骨)",0,"deer (Cervidae) right scapula","deer (Cervidae)","right scapula",""
3359,"Animal Bone","骨(ウシ右下顎骨)",0,"cattle (Bos taurus) right manidble","cattle (Bos taurus)","right manidble",""
3364,"Animal Bone","骨(ウシ左肩甲骨)",0,"cattle (Bos taurus) left scapula","cattle (Bos taurus)","left scapula",""
3360,"Animal Bone","骨(ウシ右中足骨)",0,"cattle (Bos taurus) right metatarsal","cattle (Bos taurus)","right metatarsal",""
3361,"Animal Bone","骨(ウシ右肩甲骨)",0,"cattle (Bos taurus) right scapula","cattle (Bos taurus)","right scapula",""
3362,"Animal Bone","骨(ウシ左上腕骨)",0,"cattle (Bos taurus) left humerus","cattle (Bos taurus)","left humerus",""
3363,"Animal Bone","骨(ウシ左下顎骨)",0,"cattle (Bos taurus) left manidble","cattle (Bos taurus)","left manidble",""
3371,"Animal Bone","骨(ウマ左中手骨)",0,"horse (Equus ferus) left phlanges","horse (Equus ferus)","left phlanges",""
3373,"Animal Bone","骨(ウマ左肩甲骨)",0,"horse (Equus ferus) left scapula","horse (Equus ferus)","left scapula",""
3369,"Animal Bone","骨(ウマ右脛骨)",0,"horse (Equus ferus) right tibia","horse (Equus ferus)","right tibia",""
3374,"Animal Bone","骨(ウマ左距骨)",0,"horse (Equus ferus) left","horse (Equus ferus)","left",""
3372,"Animal Bone","骨(ウマ左橈骨)",0,"horse (Equus ferus) left radius","horse (Equus ferus)","left radius",""
3367,"Animal Bone","骨(ウマ右下顎骨)",0,"horse (Equus ferus) right manidble","horse (Equus ferus)","right manidble",""
3368,"Animal Bone","骨(ウマ右肩甲骨",0,"horse (Equus ferus) right scapula","horse (Equus ferus)","right scapula",""
3366,"Animal Bone","骨(ウマ仙椎)",0,"horse (Equus ferus) sacral vertebra","horse (Equus ferus)","sacral vertebra",""
3370,"Animal Bone","骨(ウマ右距骨)",0,"horse (Equus ferus) right","horse (Equus ferus)","right",""
271,"Seed","ひょうたん",0,"bottle gourd (Lagenaria siceraria)","bottle gourd (Lagenaria siceraria)","",""
4,"Soil","humic clay",0,"Humic Clay","","",""
5,"Soil","humic sand",0,"Humic Sand","","",""
6,"Soil","humic slit",0,"Humic Silt","","",""
9,"Wood","plant fragment",0,NA,"","",""
2543,"Charred Seed","炭化種実(マツ属球果)",0,"carbonized seed/nuts cones pine (Pinus sp.)","pine (Pinus sp.)","carbonized seed/nuts cones",""
2799,"Seed","生種実(ツクバネガシ)",0,"seed/nuts Tsukubanegashi oak (Quercus sessilifolia)","Tsukubanegashi oak (Quercus sessilifolia)","seed/nuts",""
2793,"Seed","生種実(アカガシ)",0,"seed/nuts Japanese evergreen oak (Quercus acuta)","Japanese evergreen oak (Quercus acuta)","seed/nuts",""
2582,"Charred Seed","炭化胚乳(オオムギ)",0,"carbonized barley (Hordeum sp.)","barley (Hordeum sp.)","carbonized",""
2968,"Seed","種実(アブラナ科)",0,"seed/nuts mustard family (Brassicaceae)","mustard family (Brassicaceae)","seed/nuts",""
1728,"Charred Remain","炭化材(イネ科茎)",0,"carbonized material stem Poaceae","Poaceae","carbonized material stem",""
835,"Soil","暗褐色粘土",0,"clay","","clay",""
3139,"Wood","草本植物片",0,"plant fragments herbaceous plants","herbaceous plants","plant fragments",""
1910,"Charred Remain","炭化材(シャシャンボ)",0,"carbonized material sea bilberry (Vaccinium bracteatum)​","sea bilberry (Vaccinium bracteatum)​","carbonized material",""
1827,"Charred Remain","炭化材(クリ−シイノキ属)",0,"carbonized material chestnut (Castanea crenata) chinquapin (Castanopsis sp.)","chestnut (Castanea crenata) chinquapin (Castanopsis sp.)","carbonized material",""
1944,"Charred Remain","炭化材(ツブラジイ−コナラ属)",0,"carbonized material oak (Quercus sp.) Japanese Chinquapin (Castanopsis cuspidata)","oak (Quercus sp.) Japanese Chinquapin (Castanopsis cuspidata)","carbonized material",""
1915,"Charred Remain","炭化材(スギ )",0,"carbonized material Japanese cedar (Cryptomeria japonica)","Japanese cedar (Cryptomeria japonica)","carbonized material",""
1509,"Soil","泥炭質シルト",1,"peat silt","","peat silt",""
1509,"Soil","泥炭質シルト",1,"peat silt","","peat silt",""
844,"Soil","有機質シルト",1,"organic matter silt","","organic matter silt",""
844,"Soil","有機質シルト",1,"organic matter silt","","organic matter silt",""
2890,"Seed","種子(ヒシ属果実)",0,"seed fruit /achenes etc water caltrop (Trapa sp.) Water caltrop (Trapa natans var. bispinosa)","water caltrop (Trapa sp.) Water caltrop (Trapa natans var. bispinosa)","seed fruit /achenes etc",""
2895,"Seed","種子(マツ属複維管束亜属球果)",0,"seed cones pine (Pinus sp.) subgen compound vascular","pine (Pinus sp.) subgen compound vascular","seed cones",""
1460,"Wood","植物遺体(単子葉類の茎)",0,"plant stem plant remains monocotyledonous","monocotyledonous","plant stem plant remains",""
871,"Charred Remain","木本炭化物",0,"Wood charcoal?","","carbonized material woody",""
2614,"Wood","生の植物遺体",0,"plant plant remains","","plant plant remains",""
2616,"Seed","生の種実",0,"seed/nuts","","seed/nuts",""
2537,"Charred Seed","炭化種実(ヒエ果実)",0,"carbonized seed/nuts fruit /achenes etc barnyard millet (Echinochloa)","barnyard millet (Echinochloa)","carbonized seed/nuts fruit /achenes etc",""
355,"Human Bone","人骨(四肢骨)",0,"human bone limb bone","human bone","limb bone",""
340,"Other Charred Remains","亜炭",0,"Lignite?","","Lignite?",""
1982,"Charred Remain","炭化材(ネズコ)",0,"carbonized material Japanese arborvitae (Thuja standishii)​","Japanese arborvitae (Thuja standishii)​","carbonized material",""
1924,"Charred Remain","炭化材(スノキ属)",0,"carbonized material Blueberry etc (Vaccinium sp.)","Blueberry etc (Vaccinium sp.)","carbonized material",""
1981,"Charred Remain","炭化材(ネズコ?)",0,"carbonized material Japanese arborvitae (Thuja standishii)​","Japanese arborvitae (Thuja standishii)​","carbonized material",""
2715,"Wood","生材(サワラ)",0,"material raw material sawara cypress (Chamaecyparis pisifera)","sawara cypress (Chamaecyparis pisifera)","material raw material",""
18,"Fish bone","アシカ骨 雄右尺骨",0,"Ashika (Otariinae)","eared seal (Otariidae)","right ulna","There's a recent paper (Reuther et al. 2020) on use of calibration curves for seals as of course they are getting carbon from both sources and the general impression was an offset from terrestial and marine curves (800 years and 400 years respectively) but marine was closer"
19,"Fish bone","アシカ骨 雌左脛骨",0,"Ashika (Otariinae)","eared seal (Otariidae)","left tibia",""
